parent_id,parenting_style,child_mental_health,communication_skills,emotional_wellbeing,social_skills,academic_performance,parent_involvement
34647,Uninvolved,70,51,83,80,84,55
34648,Helicopter,88,84,79,86,74,71
34649,Laissez-faire,46,61,78,64,80,75
34650,Neglectful,61,71,74,70,69,80
34651,Laissez-faire,57,75,78,83,65,57
34652,Overprotective,44,74,64,68,63,76
34653,Uninvolved,87,81,83,81,74,85
34654,Authoritarian,82,58,76,60,84,88
34655,Authoritative,71,87,71,51,73,73
34656,Indulgent,57,59,51,82,87,69
34657,Overprotective,38,84,75,69,77,58
34658,Helicopter,56,81,60,89,54,81
34659,Overprotective,48,52,87,78,52,50
34660,Positive Reinforcement,36,79,52,75,63,78
34661,Helicopter,54,84,81,59,50,88
34662,Laissez-faire,59,54,69,51,83,80
34663,Uninvolved,42,79,88,75,89,87
34664,Authoritative,31,50,69,70,78,77
34665,Authoritative,47,58,57,87,53,70
34666,Laissez-faire,82,53,72,54,58,86
34667,Uninvolved,69,69,71,67,68,56
34668,Authoritarian,87,73,79,80,84,89
34669,Permissive,82,86,74,75,63,63
34670,Authoritative,37,62,70,80,76,77
34671,Overprotective,49,62,86,61,85,70
34672,Overprotective,38,68,52,76,55,50
34673,Permissive,42,66,73,50,54,66
34674,Permissive,81,69,71,52,88,71
34675,Helicopter,50,88,69,60,59,68
34676,Authoritative,57,64,51,78,88,64
34677,Uninvolved,73,82,53,53,54,67
34678,Permissive,89,78,66,89,59,64
34679,Uninvolved,36,57,77,53,57,75
34680,Neglectful,86,70,89,73,62,87
34681,Overprotective,60,89,69,72,52,83
34682,Laissez-faire,82,59,55,58,58,80
34683,Authoritarian,52,50,75,57,70,59
34684,Positive Reinforcement,42,81,58,76,74,71
34685,Indulgent,74,73,80,58,63,52
34686,Authoritarian,65,63,80,81,57,58
34687,Neglectful,31,77,53,55,88,73
34688,Laissez-faire,63,89,77,72,56,77
34689,Neglectful,34,76,72,62,83,59
34690,Helicopter,31,64,52,53,77,77
34691,Uninvolved,76,74,76,67,65,85
34692,Authoritarian,63,50,87,68,52,76
34693,Indulgent,31,53,53,75,74,68
34694,Positive Reinforcement,49,88,69,86,61,63
34695,Positive Reinforcement,37,76,53,69,83,69
34696,Authoritarian,52,80,67,66,78,73
34697,Permissive,66,69,69,76,73,67
34698,Positive Reinforcement,45,73,67,71,82,59
34699,Helicopter,84,66,80,50,56,74
34700,Uninvolved,51,79,62,66,61,77
34701,Positive Reinforcement,85,88,55,72,70,88
34702,Permissive,75,56,69,55,85,59
34703,Authoritarian,37,82,65,66,83,79
34704,Overprotective,84,53,52,50,53,53
34705,Positive Reinforcement,82,57,85,64,60,63
34706,Authoritative,83,51,72,89,60,72
34707,Indulgent,72,78,84,83,68,80
34708,Uninvolved,72,83,76,85,53,71
34709,Uninvolved,55,66,74,63,56,65
34710,Authoritarian,69,89,75,78,67,67
34711,Helicopter,52,69,84,88,50,66
34712,Uninvolved,45,87,78,79,68,81
34713,Indulgent,50,78,87,78,81,60
34714,Uninvolved,87,55,79,78,70,76
34715,Laissez-faire,69,69,62,83,80,71
34716,Uninvolved,81,76,87,77,83,72
34717,Permissive,58,55,56,73,77,61
34718,Authoritarian,83,55,62,62,62,77
34719,Uninvolved,49,56,88,68,65,52
34720,Positive Reinforcement,41,87,50,88,88,66
34721,Positive Reinforcement,66,85,81,86,87,69
34722,Uninvolved,55,55,72,54,51,57
34723,Overprotective,32,83,66,61,51,73
34724,Authoritarian,47,50,69,56,61,67
34725,Uninvolved,88,79,81,72,58,53
34726,Authoritative,30,71,60,82,77,76
34727,Permissive,48,66,69,80,50,88
34728,Permissive,42,69,77,88,51,81
34729,Permissive,72,81,80,53,88,89
34730,Permissive,62,81,53,51,84,66
34731,Indulgent,59,55,71,70,69,76
34732,Authoritative,51,55,53,52,54,52
34733,Overprotective,56,57,87,68,60,80
34734,Overprotective,79,60,75,50,76,55
34735,Authoritative,80,78,52,73,50,79
34736,Authoritative,42,82,89,81,72,61
34737,Permissive,37,50,83,76,51,77
34738,Indulgent,82,76,70,52,83,83
34739,Overprotective,89,57,64,74,58,61
34740,Neglectful,79,62,75,55,88,88
34741,Uninvolved,31,86,76,83,53,72
34742,Positive Reinforcement,80,86,87,51,74,68
34743,Permissive,48,78,77,67,52,80
34744,Overprotective,53,75,79,75,83,89
34745,Overprotective,34,75,72,65,71,84
34746,Overprotective,37,89,88,74,59,78
34747,Laissez-faire,49,81,86,89,87,81
34748,Positive Reinforcement,86,73,89,53,86,54
34749,Indulgent,64,52,87,63,82,52
34750,Overprotective,31,62,53,53,55,82
34751,Authoritarian,35,60,82,52,52,66
34752,Neglectful,88,54,66,88,53,51
34753,Overprotective,45,50,87,54,55,80
34754,Laissez-faire,76,83,70,51,84,67
34755,Authoritarian,65,81,68,52,59,58
34756,Overprotective,31,62,61,67,69,58
34757,Positive Reinforcement,43,66,81,52,78,76
34758,Positive Reinforcement,67,51,86,52,60,65
34759,Positive Reinforcement,81,70,53,74,59,56
34760,Helicopter,55,70,57,57,61,77
34761,Indulgent,88,55,53,87,81,88
34762,Laissez-faire,49,79,89,81,71,73
34763,Uninvolved,58,64,71,76,82,64
34764,Laissez-faire,87,64,59,55,52,58
34765,Laissez-faire,33,58,70,76,83,65
34766,Helicopter,49,61,82,53,67,59
34767,Authoritarian,53,56,72,59,78,71
34768,Indulgent,30,73,65,69,77,52
34769,Uninvolved,54,70,79,66,75,86
34770,Indulgent,43,58,68,62,58,51
34771,Authoritarian,64,81,56,57,51,78
34772,Helicopter,82,51,58,84,80,56
34773,Uninvolved,50,56,78,77,82,78
34774,Neglectful,65,51,54,79,89,50
34775,Positive Reinforcement,81,61,67,87,65,74
34776,Overprotective,52,64,86,88,81,61
34777,Uninvolved,75,84,86,58,56,79
34778,Overprotective,49,55,51,68,50,63
34779,Laissez-faire,55,56,86,69,66,50
34780,Authoritative,80,60,76,57,60,63
34781,Authoritative,56,52,57,65,65,80
34782,Overprotective,70,83,74,70,59,54
34783,Authoritarian,43,80,71,79,78,55
34784,Indulgent,65,70,73,50,58,79
34785,Helicopter,33,78,84,78,61,83
34786,Overprotective,55,68,52,80,74,81
34787,Neglectful,73,56,59,83,88,50
34788,Laissez-faire,69,60,64,80,58,66
34789,Helicopter,89,52,70,68,53,88
34790,Helicopter,45,88,68,62,89,50
34791,Uninvolved,72,82,70,89,56,86
34792,Authoritative,68,77,86,73,86,55
34793,Authoritarian,49,88,57,79,87,82
34794,Indulgent,75,81,66,84,82,64
34795,Uninvolved,53,53,77,62,52,57
34796,Authoritarian,39,84,70,52,52,77
34797,Uninvolved,31,66,57,89,64,65
34798,Indulgent,74,84,60,86,89,81
34799,Neglectful,38,86,62,89,74,55
34800,Permissive,47,75,64,60,55,70
34801,Uninvolved,71,66,77,65,76,76
34802,Helicopter,75,83,51,67,57,81
34803,Authoritarian,59,57,70,70,64,59
34804,Authoritative,32,58,70,81,85,73
34805,Uninvolved,58,56,76,78,82,68
34806,Helicopter,83,50,64,84,81,68
34807,Indulgent,36,89,77,59,59,62
34808,Indulgent,54,65,82,78,54,57
34809,Positive Reinforcement,53,51,56,83,69,86
34810,Laissez-faire,72,57,81,58,73,72
34811,Authoritative,35,71,52,70,50,64
34812,Helicopter,44,76,52,68,67,89
34813,Positive Reinforcement,44,67,65,51,74,65
34814,Indulgent,69,65,70,52,66,65
34815,Overprotective,56,75,58,51,87,86
34816,Positive Reinforcement,88,71,52,67,83,84
34817,Neglectful,50,50,79,76,56,70
34818,Helicopter,87,81,57,71,51,72
34819,Permissive,87,71,78,63,78,88
34820,Authoritarian,74,76,87,66,69,58
34821,Overprotective,61,87,63,74,65,89
34822,Authoritarian,61,82,72,50,88,82
34823,Overprotective,41,79,87,80,55,58
34824,Positive Reinforcement,73,68,77,72,64,52
34825,Permissive,38,82,77,75,52,85
34826,Authoritarian,49,74,78,77,60,83
34827,Indulgent,78,55,65,65,59,80
34828,Neglectful,44,78,71,73,57,70
34829,Neglectful,42,64,51,88,75,55
34830,Helicopter,75,61,58,87,88,89
34831,Indulgent,37,87,53,59,64,77
34832,Laissez-faire,50,64,72,82,51,89
34833,Positive Reinforcement,74,80,73,61,50,68
34834,Indulgent,54,50,52,65,75,59
34835,Neglectful,64,69,61,68,53,58
34836,Authoritarian,86,78,78,58,63,56
34837,Positive Reinforcement,69,60,71,51,86,52
34838,Uninvolved,59,58,68,78,82,52
34839,Helicopter,60,65,65,60,68,54
34840,Authoritarian,35,65,76,54,56,75
34841,Neglectful,40,82,63,55,68,72
34842,Overprotective,71,68,78,83,82,59
34843,Indulgent,87,74,52,71,57,54
34844,Positive Reinforcement,88,83,79,56,54,81
34845,Overprotective,37,88,82,82,66,75
34846,Overprotective,37,73,75,75,66,61
34847,Overprotective,84,81,52,67,53,68
34848,Neglectful,68,88,79,78,64,62
34849,Permissive,80,52,65,73,57,71
34850,Authoritative,84,62,54,60,87,78
34851,Authoritarian,41,79,80,65,71,83
34852,Authoritarian,32,72,85,51,50,82
34853,Positive Reinforcement,72,79,75,69,77,70
34854,Helicopter,74,61,79,52,86,65
34855,Overprotective,45,87,76,80,76,61
34856,Indulgent,70,73,62,84,50,63
34857,Laissez-faire,56,73,60,89,54,69
34858,Uninvolved,45,79,75,86,71,53
34859,Permissive,34,66,87,70,50,86
34860,Neglectful,88,64,82,82,81,73
34861,Indulgent,69,85,78,60,55,68
34862,Permissive,41,73,71,86,83,78
34863,Authoritarian,32,81,76,51,59,60
34864,Helicopter,64,73,82,57,82,58
34865,Neglectful,74,52,65,58,80,80
34866,Indulgent,32,50,65,86,85,57
34867,Authoritative,60,69,57,82,82,50
34868,Indulgent,53,70,89,80,58,61
34869,Uninvolved,70,61,53,63,62,87
34870,Authoritarian,58,85,86,75,77,70
34871,Authoritative,84,70,59,58,64,62
34872,Overprotective,62,68,81,76,80,60
34873,Laissez-faire,67,68,56,77,70,52
34874,Laissez-faire,80,86,66,53,72,58
34875,Laissez-faire,45,51,65,81,63,82
34876,Neglectful,62,82,84,58,63,63
34877,Overprotective,39,86,60,74,86,80
34878,Positive Reinforcement,59,59,59,67,61,87
34879,Overprotective,63,81,77,83,60,76
34880,Uninvolved,89,79,66,77,87,86
34881,Authoritarian,64,66,89,61,81,78
34882,Helicopter,36,79,87,75,57,62
34883,Authoritative,35,63,65,66,82,62
34884,Overprotective,44,54,70,88,73,62
34885,Uninvolved,61,85,87,78,73,72
34886,Uninvolved,31,62,67,86,71,57
34887,Indulgent,61,65,53,82,84,50
34888,Laissez-faire,57,62,88,55,84,64
34889,Helicopter,50,78,54,56,72,58
34890,Positive Reinforcement,46,73,77,75,65,69
34891,Indulgent,48,67,88,57,84,62
34892,Authoritarian,43,88,86,87,75,53
34893,Authoritarian,78,57,69,88,81,86
34894,Indulgent,80,54,59,87,77,70
34895,Overprotective,63,63,59,84,88,57
34896,Indulgent,77,52,67,82,67,71
34897,Laissez-faire,49,55,50,68,54,68
34898,Laissez-faire,50,66,86,80,56,76
34899,Overprotective,77,78,80,50,79,76
34900,Indulgent,32,71,88,86,60,89
34901,Authoritarian,87,83,67,61,63,83
34902,Indulgent,43,55,72,88,72,82
34903,Permissive,50,76,65,58,66,84
34904,Authoritative,56,63,75,78,82,60
34905,Helicopter,36,69,84,67,61,70
34906,Authoritative,71,76,64,50,65,58
34907,Authoritative,58,52,84,87,56,64
34908,Authoritative,38,66,63,71,85,69
34909,Neglectful,69,53,81,54,61,66
34910,Neglectful,44,62,65,75,62,58
34911,Positive Reinforcement,73,50,54,82,72,67
34912,Overprotective,57,70,79,80,59,50
34913,Positive Reinforcement,67,52,65,80,84,88
34914,Permissive,44,74,85,88,85,77
34915,Positive Reinforcement,44,50,52,61,88,55
34916,Overprotective,59,63,81,63,56,84
34917,Helicopter,86,83,50,65,89,77
34918,Authoritative,61,89,69,87,76,83
34919,Overprotective,69,52,82,86,69,62
34920,Positive Reinforcement,41,58,80,76,78,82
34921,Authoritative,49,54,69,55,65,68
34922,Helicopter,56,74,56,72,84,82
34923,Positive Reinforcement,31,82,70,72,81,59
34924,Uninvolved,70,54,89,74,89,61
34925,Positive Reinforcement,51,61,56,85,75,73
34926,Neglectful,55,88,88,89,75,62
34927,Authoritative,69,60,78,53,52,84
34928,Laissez-faire,37,82,67,72,51,79
34929,Helicopter,65,65,64,68,88,76
34930,Authoritarian,55,52,72,83,87,57
34931,Neglectful,66,54,68,65,82,88
34932,Neglectful,46,89,64,58,74,56
34933,Indulgent,86,68,67,51,58,82
34934,Authoritarian,36,60,56,52,60,88
34935,Uninvolved,30,70,84,60,71,57
34936,Positive Reinforcement,56,58,67,74,58,67
34937,Indulgent,71,67,87,64,67,65
34938,Overprotective,55,61,65,60,68,70
34939,Neglectful,61,88,74,87,52,73
34940,Uninvolved,43,72,76,87,77,57
34941,Authoritarian,48,87,72,73,53,69
34942,Uninvolved,38,89,67,89,61,53
34943,Permissive,72,62,62,50,78,74
34944,Permissive,88,84,52,59,54,56
34945,Helicopter,73,77,78,77,61,79
34946,Permissive,30,84,60,57,89,58
34947,Neglectful,83,72,79,76,89,71
34948,Helicopter,50,64,51,72,63,62
34949,Permissive,49,57,73,80,72,75
34950,Positive Reinforcement,78,64,87,77,69,52
34951,Positive Reinforcement,84,50,54,52,84,81
34952,Authoritarian,62,84,75,89,54,50
34953,Positive Reinforcement,62,61,62,58,72,78
34954,Helicopter,47,58,67,52,69,76
34955,Uninvolved,70,88,65,52,82,57
34956,Authoritative,46,82,77,72,50,67
34957,Positive Reinforcement,85,70,63,86,88,83
34958,Indulgent,42,80,51,85,89,51
34959,Permissive,78,79,55,53,88,81
34960,Helicopter,72,68,54,77,60,67
34961,Overprotective,78,83,64,59,89,61
34962,Positive Reinforcement,38,66,67,67,81,68
34963,Overprotective,85,83,82,55,81,64
34964,Indulgent,75,50,84,89,59,50
34965,Neglectful,30,74,74,52,74,53
34966,Neglectful,52,84,89,72,74,55
34967,Permissive,69,59,75,89,67,83
34968,Authoritative,63,82,71,82,83,73
34969,Positive Reinforcement,65,63,85,74,69,55
34970,Permissive,79,55,60,77,65,72
34971,Authoritative,74,69,60,60,58,71
34972,Overprotective,43,61,88,52,50,88
34973,Indulgent,83,76,70,70,86,57
34974,Permissive,50,60,74,64,79,66
34975,Neglectful,72,64,75,85,67,89
34976,Uninvolved,72,77,77,53,80,74
34977,Helicopter,50,87,62,78,59,72
34978,Overprotective,57,51,72,55,53,55
34979,Authoritarian,61,63,67,73,52,59
34980,Helicopter,59,54,81,77,84,84
34981,Indulgent,69,86,74,66,59,74
34982,Authoritative,41,59,80,82,53,88
34983,Overprotective,58,63,61,72,82,62
34984,Laissez-faire,30,67,54,54,55,79
34985,Helicopter,55,83,62,69,72,59
34986,Uninvolved,45,66,74,83,77,52
34987,Positive Reinforcement,47,77,88,67,59,81
34988,Positive Reinforcement,62,87,58,87,79,50
34989,Laissez-faire,81,80,88,50,52,67
34990,Authoritarian,79,82,87,68,89,73
34991,Helicopter,71,85,53,60,60,80
34992,Laissez-faire,72,53,75,66,60,64
34993,Authoritarian,52,86,65,72,58,86
34994,Positive Reinforcement,77,72,76,51,71,53
34995,Overprotective,89,70,89,79,80,76
34996,Laissez-faire,34,74,53,70,78,58
34997,Permissive,50,64,78,74,66,89
34998,Indulgent,30,63,57,86,88,59
34999,Uninvolved,60,62,67,86,65,80
35000,Helicopter,47,82,82,62,63,70
35001,Permissive,50,70,80,86,70,57
35002,Indulgent,36,73,89,75,71,71
35003,Authoritarian,30,74,73,51,69,74
35004,Indulgent,52,84,88,72,74,82
35005,Authoritarian,56,72,87,60,86,83
35006,Helicopter,89,53,85,51,59,51
35007,Authoritarian,31,70,53,55,82,65
35008,Helicopter,63,87,81,59,79,65
35009,Authoritative,86,73,81,57,58,80
35010,Overprotective,45,75,74,62,52,82
35011,Positive Reinforcement,69,74,69,54,65,61
35012,Helicopter,39,57,73,72,51,64
35013,Neglectful,49,55,70,71,54,79
35014,Authoritative,77,85,65,79,78,66
35015,Overprotective,66,83,78,87,88,63
35016,Neglectful,54,89,60,83,62,59
35017,Permissive,33,52,58,53,89,60
35018,Neglectful,61,65,66,59,79,87
35019,Overprotective,87,55,87,74,89,73
35020,Uninvolved,74,70,57,59,75,55
35021,Authoritarian,57,52,50,83,76,67
35022,Authoritarian,69,50,53,89,65,61
35023,Permissive,42,56,68,66,77,52
35024,Overprotective,34,73,61,78,85,53
35025,Authoritative,46,69,83,75,87,54
35026,Helicopter,76,83,57,50,53,62
35027,Indulgent,36,57,71,86,76,70
35028,Helicopter,39,74,73,57,63,76
35029,Permissive,56,87,58,74,76,70
35030,Overprotective,88,77,75,57,88,63
35031,Neglectful,64,86,61,63,76,53
35032,Uninvolved,52,74,71,64,88,76
35033,Permissive,85,61,63,68,88,64
35034,Uninvolved,45,69,57,80,58,89
35035,Overprotective,81,67,77,61,70,82
35036,Indulgent,56,82,58,69,87,88
35037,Overprotective,44,82,88,70,64,73
35038,Laissez-faire,35,86,88,62,71,87
35039,Positive Reinforcement,71,88,50,89,65,84
35040,Positive Reinforcement,68,61,83,80,58,60
35041,Positive Reinforcement,53,86,75,57,69,75
35042,Positive Reinforcement,80,63,54,66,80,81
35043,Neglectful,52,69,72,75,59,52
35044,Authoritarian,34,67,59,60,69,61
35045,Laissez-faire,36,59,56,57,75,87
35046,Permissive,51,66,82,53,76,64
35047,Helicopter,58,54,59,80,73,58
35048,Neglectful,82,77,59,78,62,67
35049,Authoritative,60,86,55,53,75,64
35050,Indulgent,64,82,81,82,79,57
35051,Neglectful,87,87,51,64,59,56
35052,Overprotective,63,70,63,72,66,81
35053,Helicopter,48,88,58,56,70,75
35054,Indulgent,63,77,67,50,84,71
35055,Positive Reinforcement,59,50,60,54,71,52
35056,Authoritarian,48,52,66,72,50,56
35057,Laissez-faire,47,62,76,56,85,81
35058,Positive Reinforcement,30,75,54,83,54,62
35059,Permissive,70,55,85,56,56,52
35060,Authoritative,87,74,83,54,85,58
35061,Authoritarian,82,84,76,63,74,71
35062,Indulgent,45,68,67,53,64,76
35063,Positive Reinforcement,86,86,50,50,88,70
35064,Overprotective,69,84,65,55,71,71
35065,Authoritative,84,71,88,62,53,63
35066,Laissez-faire,57,86,68,61,83,87
35067,Helicopter,83,60,82,89,86,70
35068,Positive Reinforcement,40,74,79,84,57,77
35069,Permissive,77,75,76,51,81,52
35070,Helicopter,81,59,81,88,63,78
35071,Overprotective,61,77,78,89,71,55
35072,Permissive,55,68,57,81,53,79
35073,Indulgent,39,68,84,52,57,68
35074,Authoritative,52,85,84,55,81,67
35075,Uninvolved,77,67,63,54,69,67
35076,Indulgent,74,75,86,89,58,59
35077,Permissive,68,57,87,56,58,56
35078,Positive Reinforcement,62,54,89,78,57,68
35079,Overprotective,43,57,89,89,57,70
35080,Positive Reinforcement,38,79,87,54,72,57
35081,Authoritarian,43,57,81,58,83,61
35082,Laissez-faire,65,85,59,85,72,79
35083,Authoritarian,84,59,78,81,62,74
35084,Uninvolved,70,76,80,56,89,74
35085,Permissive,31,64,57,83,80,54
35086,Positive Reinforcement,85,69,72,54,75,86
35087,Laissez-faire,40,87,55,70,83,64
35088,Laissez-faire,81,67,70,69,74,71
35089,Helicopter,43,88,54,85,55,54
35090,Positive Reinforcement,65,61,86,50,50,72
35091,Uninvolved,64,67,54,74,80,81
35092,Laissez-faire,71,84,55,75,57,51
35093,Helicopter,81,87,54,57,73,74
35094,Authoritarian,54,76,50,77,54,65
35095,Positive Reinforcement,62,57,76,67,56,60
35096,Authoritative,38,84,61,62,79,59
35097,Positive Reinforcement,42,81,52,86,62,75
35098,Positive Reinforcement,72,58,55,77,58,52
35099,Neglectful,39,57,50,75,75,87
35100,Positive Reinforcement,86,57,59,82,61,66
35101,Indulgent,62,50,59,53,73,71
35102,Overprotective,74,74,57,61,68,88
35103,Authoritarian,38,56,61,57,64,89
35104,Uninvolved,83,81,74,56,76,77
35105,Laissez-faire,69,59,83,82,51,79
35106,Overprotective,42,85,73,87,70,76
35107,Overprotective,53,71,50,84,51,88
35108,Helicopter,69,66,53,68,65,77
35109,Uninvolved,88,60,62,69,59,63
35110,Permissive,85,65,72,74,68,84
35111,Permissive,89,74,60,72,87,64
35112,Uninvolved,46,79,85,59,87,70
35113,Neglectful,62,61,68,65,59,50
35114,Uninvolved,52,75,54,80,50,56
35115,Laissez-faire,56,75,68,87,69,56
35116,Uninvolved,73,61,52,54,86,77
35117,Neglectful,73,80,55,73,56,50
35118,Neglectful,86,75,54,85,83,70
35119,Authoritative,72,87,86,57,53,69
35120,Positive Reinforcement,55,77,79,60,72,79
35121,Neglectful,53,55,82,79,59,74
35122,Neglectful,40,50,87,78,54,82
35123,Laissez-faire,58,51,59,71,79,76
35124,Neglectful,77,76,76,79,77,54
35125,Helicopter,34,57,88,69,54,85
35126,Authoritative,53,59,55,63,67,59
35127,Helicopter,38,58,71,75,88,82
35128,Authoritarian,84,60,72,89,69,62
35129,Indulgent,88,53,64,51,83,83
35130,Authoritative,39,79,56,82,88,85
35131,Positive Reinforcement,40,86,53,54,75,50
35132,Permissive,60,88,50,77,78,63
35133,Indulgent,32,76,69,69,69,85
35134,Positive Reinforcement,54,66,51,55,79,57
35135,Indulgent,82,58,52,70,77,56
35136,Uninvolved,72,55,86,84,61,78
35137,Uninvolved,69,78,65,68,64,84
35138,Indulgent,56,54,61,58,66,55
35139,Positive Reinforcement,30,50,75,85,77,80
35140,Uninvolved,78,67,84,58,82,89
35141,Laissez-faire,77,63,87,65,57,74
35142,Authoritative,45,61,71,86,88,50
35143,Uninvolved,64,53,79,54,69,87
35144,Permissive,44,57,79,61,70,84
35145,Permissive,63,55,66,72,79,52
35146,Authoritarian,82,69,55,76,62,62
35147,Permissive,40,72,79,50,89,69
35148,Helicopter,38,66,61,60,67,83
35149,Indulgent,86,50,68,74,62,67
35150,Indulgent,53,88,72,62,72,58
35151,Indulgent,66,87,57,73,56,59
35152,Authoritative,64,63,88,86,76,69
35153,Helicopter,51,51,57,51,80,71
35154,Authoritarian,69,65,72,51,54,85
35155,Positive Reinforcement,67,75,87,88,65,70
35156,Neglectful,36,60,83,83,88,50
35157,Uninvolved,73,82,75,83,73,57
35158,Authoritative,59,62,58,54,87,60
35159,Neglectful,89,76,52,64,63,50
35160,Neglectful,58,61,54,59,80,59
35161,Laissez-faire,84,86,71,55,82,89
35162,Laissez-faire,68,52,80,68,82,57
35163,Positive Reinforcement,70,53,65,73,55,54
35164,Authoritative,38,64,84,71,86,84
35165,Indulgent,30,77,73,85,60,77
35166,Neglectful,32,63,67,87,70,58
35167,Neglectful,34,73,62,78,77,52
35168,Uninvolved,40,55,75,56,62,62
35169,Authoritarian,33,60,83,77,60,78
35170,Authoritative,73,78,75,65,71,66
35171,Uninvolved,62,65,58,69,75,53
35172,Helicopter,62,62,84,86,55,52
35173,Positive Reinforcement,74,60,82,89,54,65
35174,Laissez-faire,49,83,65,79,67,70
35175,Authoritarian,66,67,59,83,76,77
35176,Indulgent,49,59,57,78,68,85
35177,Helicopter,63,88,58,59,88,53
35178,Authoritarian,50,85,77,79,79,82
35179,Uninvolved,87,79,53,87,50,72
35180,Helicopter,80,64,77,54,82,64
35181,Permissive,36,67,68,60,86,77
35182,Authoritarian,45,78,76,77,67,88
35183,Overprotective,61,78,88,59,64,88
35184,Positive Reinforcement,65,71,54,75,80,70
35185,Overprotective,79,72,70,55,68,58
35186,Neglectful,40,78,61,81,67,79
35187,Authoritative,85,55,62,86,86,85
35188,Uninvolved,77,87,67,78,71,71
35189,Authoritative,58,73,59,53,79,83
35190,Indulgent,71,54,69,85,87,71
35191,Authoritarian,63,72,85,89,63,69
35192,Laissez-faire,88,83,83,83,78,72
35193,Laissez-faire,84,61,83,79,86,74
35194,Permissive,85,60,53,68,89,75
35195,Overprotective,39,52,89,61,87,65
35196,Laissez-faire,32,73,50,70,52,72
35197,Helicopter,51,78,66,73,63,76
35198,Neglectful,61,80,76,63,58,85
35199,Permissive,73,57,85,59,72,58
35200,Authoritarian,49,51,79,89,70,50
35201,Positive Reinforcement,89,78,56,63,76,56
35202,Positive Reinforcement,31,86,68,52,87,61
